"cg","con","Concept.1","Concept.2","LIN","LCH","INTRINSIC_LCH","INTRINSIC_LIN","PATH","INTRINSIC_PATH","WUPALMER","lcs.s.","corpus.lcs","intrinsic.lcs","paths"
"msh-umls","UMNSRS_similarity","C0086543","C0025598",0.015926,0.349966,0.253723,0.063352,0.090909,0.032712,0.285714,"C0000000|C1256741","C1256741","C1256741","C0000000=C0086543->C0023308->C0015397->C0012674->C1256741->*C0000000*<-C0025598<-C0020616<-C1258063<-C0600511<-C0600512|C1256741=C0086543->C0023308->C0015397->C0012674->*C1256741*<-C0025598<-C0020616<-C1258063<-C0600511<-C0600505<-C0007995"
"msh-umls","UMNSRS_similarity","C1623038","C0301532",0,0,0.357654,0,0,0,0,"","","",""
"msh-umls","UMNSRS_similarity","C0036572","C0006949",0.01685,0.375804,0.245958,0.061205,0.1,0.031569,0.307692,"C1256741","C1256741","C1256741","C1256741=C0036572->C0027854->C0027765->C0012674->*C1256741*<-C0006949<-C0012029<-C0019401<-C0019398<-C0007995"
"msh-umls","UMNSRS_similarity","C0086543","C0021641",0.018762,0.349966,0.275281,0.069701,0.090909,0.036109,0.285714,"C0000000|C1256741","C1256741","C1256741","C0000000=C0086543->C0023308->C0015397->C0012674->C1256741->*C0000000*<-C0021641<-C0020616<-C1258063<-C0600511<-C0600512|C1256741=C0086543->C0023308->C0015397->C0012674->*C1256741*<-C0021641<-C0020616<-C1258063<-C0600511<-C0600505<-C0007995"
"msh-umls","UMNSRS_similarity","C0002871","C0206160",0.206536,0.472493,0.344222,0.40894,0.142857,0.049525,0.5,"C0012674","C0012674","C0012674","C0012674=C0002871->C0018939->C0018981->*C0012674*<-C0206160<-C0037088<-C0039058"
"msh-umls","UMNSRS_similarity","C0009951","C0006949",0,0.349966,0.232598,0.057675,0.090909,0.029694,0.285714,"C1256741","C1256741","C1256741","C1256741=C0009951->C0036572->C0027854->C0027765->C0012674->*C1256741*<-C0006949<-C0012029<-C0019401<-C0019398<-C0007995"
"msh-umls","UMNSRS_similarity","C0029456","C0032950",0.018217,0.349966,0.261219,0.065493,0.090909,0.033856,0.285714,"C1256741","C1256741","C1256741","C1256741=C0029456->C0005944->C0005940->C0026857->C0012674->*C1256741*<-C0032950<-C0017710<-C0019932<-C0019934<-C0007995"
"msh-umls","UMNSRS_similarity","C0036572","C0031507",0,0.375804,0.238339,0,0.1,0,0.181818,"C0000000","C0000000","C0000000","C0000000=C0036572->C0027854->C0422837->*C0000000*<-C0031507<-C0003286<-C0007680<-C1258064<-C0600511<-C0600512"
"msh-umls","UMNSRS_similarity","C0885057","C0016157",0,0,0.414722,0,0,0,0,"","","",""
"msh-umls","UMNSRS_similarity","C0242339","C0016157",0.018042,0.375804,0.270047,0.068105,0.1,0.035253,0.307692,"C1256741","C1256741","C1256741","C1256741=C0242339->C0154251->C0025517->C0028715->C0012674->*C1256741*<-C0016157<-C0028908<-C0023779<-C0007995"
"msh-umls","UMNSRS_similarity","C0232197","C0002962",0,0,0.359559,0,0,0,0,"","","",""
"msh-umls","UMNSRS_similarity","C0007557","C0007561",0.498769,0.702183,0.370828,0.520391,0.333333,0.055948,0.888889,"C0279516","C0279516","C0279516","C0279516=C0007557->*C0279516*<-C0007561"
"msh-umls","UMNSRS_similarity","C0011053","C0004134",0,0,0.390883,0,0,0,0,"","","",""
"msh-umls","UMNSRS_similarity","C0220892","C0007546",0,0.563705,0.472612,0.710209,0.2,0.089199,0.846154,"C0282215","C0282215","C0282215","C0282215=C0220892->C0030842->*C0282215*<-C0007546<-C2266959"
"msh-umls","UMNSRS_similarity","C0011847","C0021641",0,0,0.404024,0,0,0,0,"","","",""
"msh-umls","UMNSRS_similarity","C0018995","C0003126",0,0.349966,0.313173,0.373431,0.090909,0.042957,0.375,"C0012674","C0012674","C0012674","C0012674=C0018995->C0025534->C0025521->C0025517->C0028715->*C0012674*<-C0003126<-C0553757<-C0036659<-C0027854<-C0027765"
"msh-umls","UMNSRS_similarity","C0022116","C0152149",0,0,0.366293,0,0,0,0,"","","",""
"msh-umls","UMNSRS_similarity","C0030232","C0004057",0,0.375804,0.225232,0,0.1,0,0.181818,"C0000000","C0000000","C0000000","C0000000=C0030232->C0037285->C0037088->C0039058->C0012674->C1256741->*C0000000*<-C0004057<-C0032177<-C0032188"
"msh-umls","UMNSRS_similarity","C0013456","C0233212",0,0,0.357654,0,0,0,0,"","","",""
"msh-umls","UMNSRS_similarity","C0019340","C0008370",0,0,0.383838,0,0,0,0,"","","",""
"msh-umls","UMNSRS_similarity","C0242339","C0008402",0.016179,0.326379,0.240074,0.059625,0.083333,0.030729,0.266667,"C1256741","C1256741","C1256741","C1256741=C0242339->C0154251->C0025517->C0028715->C0012674->*C1256741*<-C0008402<-C0032604<-C0032167<-C0032521<-C1449655<-C0007995"
"msh-umls","UMNSRS_similarity","C0034494","C0702166",0,0,0.357654,0,0,0,0,"","","",""
"msh-umls","UMNSRS_similarity","C0032064","C0001416",0,0.375804,0.224967,0,0.1,0,0.181818,"C0000000","C0000000","C0000000","C0000000=C0032064->C0043407->C0014347->C0085423->C0004623->C0004615->C0012674->C1256741->*C0000000*<-C0001416"
"msh-umls","UMNSRS_similarity","C0159075","C0232955",0,0,1,0,0,0,0,"","","",""
"msh-umls","UMNSRS_similarity","C0001975","C0012772",0.433985,0.514281,0.354403,0.282251,0.166667,0.051891,0.615385,"C0029224","C0029224","C0029224","C0029224=C0001975->*C0029224*<-C0012772<-C0012194<-C0039882<-C0038776"
"msh-umls","UMNSRS_similarity","C0009214","C0027358",0.814953,0.563705,0.605905,0.838105,0.2,0.164303,0.857143,"C0002772|C0007680|C0026548","C0026548","C0026548","C0007680=C0009214->C0003449->*C0007680*<-C0027358<-C0027410|C0026548=C0009214->C0026553->C0026549->*C0026548*<-C0027358|C0002772=C0009214->*C0002772*<-C0027358<-C0026548<-C0221793"
"msh-umls","UMNSRS_similarity","C0043031","C0004057",0.625205,0.563705,0.395588,0.543738,0.2,0.06267,0.777778,"C0018938|C0014432","C0018938","C0018938","C0014432=C0043031->C0000506->*C0014432*<-C0004057<-C0085387|C0018938=C0043031->C0003280->*C0018938*<-C0004057<-C0016018"
"msh-umls","UMNSRS_similarity","C0042313","C0017642",0.219378,0.436295,0.300072,0.292188,0.125,0.040454,0.588235,"C0600511","C0600511","C0600511","C0600511=C0042313->C0279516->C0003204->C1258064->*C0600511*<-C0017642<-C0020616<-C1258063"
"msh-umls","UMNSRS_similarity","C0009187","C0025289",0.267566,0.472493,0.343218,0.407771,0.142857,0.049298,0.5,"C0012674","C0012674","C0012674","C0012674=C0009187->C0033740->C0030499->*C0012674*<-C0025289<-C0007684<-C0004615"
"msh-umls","UMNSRS_similarity","C0030232","C0043031",0.013689,0.326379,0.231029,0.057274,0.083333,0.029481,0.266667,"C1256741","C1256741","C1256741","C1256741=C0030232->C0037285->C0037088->C0039058->C0012674->*C1256741*<-C0043031<-C0035805<-C0031253<-C1256754<-C0600505<-C0007995"
"msh-umls","UMNSRS_similarity","C0002940","C0029456",0.284619,0.436295,0.351642,0.417622,0.125,0.051238,0.461538,"C0012674","C0012674","C0012674","C0012674=C0002940->C0042373->C0007222->*C0012674*<-C0029456<-C0005944<-C0005940<-C0026857"
"msh-umls","UMNSRS_similarity","C0022116","C0025859",0.016413,0.349966,0.234594,0.058189,0.090909,0.029967,0.285714,"C1256741","C1256741","C1256741","C1256741=C0022116->C0030660->C0039058->C0012674->*C1256741*<-C0025859<-C0033442<-C0002530<-C0002508<-C0029224<-C0007995"
"msh-umls","UMNSRS_similarity","C0016204","C0017687",0.014923,0.375804,0.234921,0.058274,0.1,0.030012,0.307692,"C1256741","C1256741","C1256741","C1256741=C0016204->C0037089->C0037088->C0039058->C0012674->*C1256741*<-C0017687<-C0019932<-C0019934<-C0007995"
"msh-umls","UMNSRS_similarity","C0007546","C0007716",0.762766,0.702183,0.559601,0.806864,0.333333,0.132889,0.923077,"C2266959|C0279516","C2266959","C2266959","C2266959=C0007546->*C2266959*<-C0007716|C0279516=C0007546->*C0279516*<-C0007716"
"msh-umls","UMNSRS_similarity","C0029456","C0087086",0,0,0.375795,0,0,0,0,"","","",""
"msh-umls","UMNSRS_similarity","C0014038","C0025289",0.810865,0.702183,0.637349,0.865695,0.333333,0.189771,0.857143,"C0007684","C0007684","C0007684","C0007684=C0014038->*C0007684*<-C0025289"
"msh-umls","UMNSRS_similarity","C0684275","C0040038",0,0,0.379482,0,0,0,0,"","","",""
"msh-umls","UMNSRS_similarity","C0003864","C0003862",0.776019,0.702183,0.541272,0.782623,0.333333,0.122183,0.833333,"C0022408","C0022408","C0022408","C0022408=C0003864->*C0022408*<-C0003862"
"msh-umls","UMNSRS_similarity","C0152447","C0040822",0,0,0.376676,0,0,0,0,"","","",""
"msh-umls","UMNSRS_similarity","C0003128","C0079083",0.014587,0.349966,0.240913,0.059848,0.090909,0.030847,0.285714,"C1256741","C1256741","C1256741","C1256741=C0003128->C0029928->C0018050->C0014130->C0012674->*C1256741*<-C0079083<-C0029255<-C0029252<-C0029224<-C0007995"
"msh-umls","UMNSRS_similarity","C0001924","C0019134",0.169198,0.436295,0.300189,0.125686,0.125,0.040475,0.461538,"C0007995","C0007995","C0007995","C0007995=C0001924->C0033684->C0002526->*C0007995*<-C0019134<-C0017973<-C0032594<-C0007004"
"msh-umls","UMNSRS_similarity","C0032617","C0021641",0.016538,0.326379,0.248307,0.061847,0.083333,0.031911,0.266667,"C0000000|C1256741","C1256741","C1256741","C0000000=C0032617->C0752303->C0037088->C0039058->C0012674->C1256741->*C0000000*<-C0021641<-C0020616<-C1258063<-C0600511<-C0600512|C1256741=C0032617->C0752303->C0037088->C0039058->C0012674->*C1256741*<-C0021641<-C0020616<-C1258063<-C0600511<-C0600505<-C0007995"
"msh-umls","UMNSRS_similarity","C0037384","C0038450",0,0.702183,0.851952,0.973011,0.333333,0.507394,0.875,"C0035234","C0035234","C0035234","C0035234=C0037384->*C0035234*<-C0038450"
"msh-umls","UMNSRS_similarity","C0033860","C0054836",0.015378,0.349966,0.229704,0.056937,0.090909,0.029303,0.285714,"C1256741","C1256741","C1256741","C1256741=C0033860->C0162818->C0037274->C0175166->C0012674->*C1256741*<-C0054836<-C0006974<-C0019401<-C0019398<-C0007995"
"msh-umls","UMNSRS_similarity","C0019112","C0021359",0.243973,0.472493,0.322754,0.384237,0.142857,0.044885,0.5,"C0012674","C0012674","C0012674","C0012674=C0019112->C0042373->C0007222->*C0012674*<-C0021359<-C0017412<-C1720894"
"msh-umls","UMNSRS_similarity","C0014544","C0031412",0.018528,0.326379,0.270228,0.06816,0.083333,0.035283,0.266667,"C0000000|C1256741","C1256741","C1256741","C0000000=C0014544->C0006111->C0007682->C0027765->C0012674->C1256741->*C0000000*<-C0031412<-C0020592<-C1258063<-C0600511<-C0600512|C1256741=C0014544->C0006111->C0007682->C0027765->C0012674->*C1256741*<-C0031412<-C0020592<-C1258063<-C0600511<-C0600505<-C0007995"
"msh-umls","UMNSRS_similarity","C0014544","C0001975",0.024039,0.404365,0.34411,0.09433,0.111111,0.0495,0.333333,"C1256741","C1256741","C1256741","C1256741=C0014544->C0006111->C0007682->C0027765->C0012674->*C1256741*<-C0001975<-C0029224<-C0007995"
"msh-umls","UMNSRS_similarity","C0033860","C0037763",0.242967,0.404365,0.321437,0.382743,0.111111,0.044615,0.428571,"C0012674","C0012674","C0012674","C0012674=C0033860->C0162818->C0037274->C0175166->*C0012674*<-C0037763<-C0752252<-C0027854<-C0027765"
"msh-umls","UMNSRS_similarity","C0037384","C0023992",0.013588,0.349966,0.228722,0.056688,0.090909,0.029171,0.285714,"C1256741","C1256741","C1256741","C1256741=C0037384->C0035234->C0035245->C0008816->C2930671->*C1256741*<-C0023992<-C0031960<-C0019399<-C0019398<-C0007995"
"msh-umls","UMNSRS_similarity","C0003850","C0008402",0.016657,0.326379,0.236609,0.058714,0.083333,0.030245,0.266667,"C1256741","C1256741","C1256741","C1256741=C0003850->C0003838->C0042373->C0007222->C0012674->*C1256741*<-C0008402<-C0032604<-C0032167<-C0032521<-C1449655<-C0007995"
"msh-umls","UMNSRS_similarity","C0854467","C0037384",0,0,0.357654,0,0,0,0,"","","",""
"msh-umls","UMNSRS_similarity","C0032285","C0036690",0,0,0.375288,0,0,0,0,"","","",""
"msh-umls","UMNSRS_similarity","C0019270","C0497327",0.287025,0.436295,0.366532,0.435245,0.125,0.054857,0.461538,"C0012674","C0012674","C0012674","C0012674=C0019270->C0752135->C0039058->*C0012674*<-C0497327<-C0006111<-C0007682<-C0027765"
"msh-umls","UMNSRS_similarity","C0018926","C0027498",0,0,0.357654,0,0,0,0,"","","",""
"msh-umls","UMNSRS_similarity","C0003862","C0030193",0.797015,0.812098,0.771005,0.945446,0.5,0.350138,0.947368,"C0030193","C0030193","C0030193","C0030193=C0003862->*C0030193"
"msh-umls","UMNSRS_similarity","C0040165","C0023660",0.364649,0.404365,0.344238,0.376474,0.111111,0.049529,0.6,"C1258063","C1258063","C1258063","C1258063=C0040165->C0040135->C0019932->C0019934->*C1258063*<-C0023660<-C0002934<-C0243058<-C0243049"
"msh-umls","UMNSRS_similarity","C0032285","C0013404",0.5739,0.563705,0.464863,0.689665,0.2,0.086087,0.666667,"C0035242","C0035242","C0035242","C0035242=C0032285->C0024115->*C0035242*<-C0013404<-C0035204"
"msh-umls","UMNSRS_similarity","C0741439","C0025287",0,0,0.357654,0,0,0,0,"","","",""
"msh-umls","UMNSRS_similarity","C0017601","C0232197",0,0,0.379853,0,0,0,0,"","","",""
"msh-umls","UMNSRS_similarity","C0036494","C0007297",0,0.702183,0.779343,0.951381,0.333333,0.363777,0.857143,"C0026603","C0026603","C0026603","C0026603=C0036494->*C0026603*<-C0007297"
"msh-umls","UMNSRS_similarity","C0003862","C0149651",0,0,0.358198,0,0,0,0,"","","",""
"msh-umls","UMNSRS_similarity","C0684275","C0017642",0,0,0.363306,0,0,0,0,"","","",""
"msh-umls","UMNSRS_similarity","C0013428","C0070166",0.012816,0.304681,0.226324,0.056086,0.076923,0.028852,0.25,"C1256741","C1256741","C1256741","C1256741=C0013428->C0574785->C0752303->C0037088->C0039058->C0012674->*C1256741*<-C0070166<-C0040207<-C2936588<-C0019400<-C0019398<-C0007995"
"msh-umls","UMNSRS_similarity","C0231236","C0042755",0,0,0.370866,0,0,0,0,"","","",""
"msh-umls","UMNSRS_similarity","C0002940","C0947651",0,0,0.390631,0,0,0,0,"","","",""
"msh-umls","UMNSRS_similarity","C0009262","C0032950",0.573033,0.514281,0.414788,0.544026,0.166667,0.068434,0.736842,"C1258064|C0003392","C0003392","C0003392","C1258064=C0009262->C0018100->C0003191->*C1258064*<-C0032950<-C0003209|C0003392=C0009262->C1563757->C0003379->*C0003392*<-C0032950<-C0282559"
"msh-umls","UMNSRS_similarity","C0019270","C0006982",0.015946,0.404365,0.247128,0.061524,0.111111,0.031738,0.333333,"C1256741","C1256741","C1256741","C1256741=C0019270->C0752135->C0039058->C0012674->*C1256741*<-C0006982<-C0020233<-C0029224<-C0007995"
"msh-umls","UMNSRS_similarity","C1257763","C0036572",0.282693,0.472493,0.348279,0.413679,0.142857,0.050455,0.5,"C0012674","C0012674","C0012674","C0012674=C1257763->C0028709->C0028715->*C0012674*<-C0036572<-C0027854<-C0027765"
"msh-umls","UMNSRS_similarity","C0086543","C0030305",0.260226,0.472493,0.353926,0.420309,0.142857,0.051778,0.5,"C0012674","C0012674","C0012674","C0012674=C0086543->C0023308->C0015397->*C0012674*<-C0030305<-C0030286<-C0012242"
"msh-umls","UMNSRS_similarity","C0001962","C0001975",0.908125,0.812098,0.652725,0.8011,0.5,0.203625,0.909091,"C0001975","C0001975","C0001975","C0001975=C0001962->*C0001975"
"msh-umls","UMNSRS_similarity","C0020550","C0036572",0.267433,0.472493,0.334525,0.397702,0.142857,0.047373,0.5,"C0012674","C0012674","C0012674","C0012674=C0020550->C0040128->C0014130->*C0012674*<-C0036572<-C0027854<-C0027765"
"msh-umls","UMNSRS_similarity","C0116569","C0002598",0.357259,0.404365,0.317148,0.361662,0.111111,0.043747,0.6,"C1258062","C1258062","C1258062","C1258062=C0116569->C0304516->C0001645->C0242889->C0001637->C0243051->*C1258062*<-C0002598<-C0014432"
"msh-umls","UMNSRS_similarity","C0021359","C0079083",0.016924,0.375804,0.250652,0.062494,0.1,0.032255,0.307692,"C1256741","C1256741","C1256741","C1256741=C0021359->C0017412->C1720894->C0012674->*C1256741*<-C0079083<-C0029255<-C0029252<-C0029224<-C0007995"
"msh-umls","UMNSRS_similarity","C0003862","C0027796",0.682497,0.702183,0.684058,0.908127,0.333333,0.235067,0.9,"C0030193","C0030193","C0030193","C0030193=C0003862->*C0030193*<-C0027796"
"msh-umls","UMNSRS_similarity","C0003129","C0033487",0,0.349966,0.231222,0.057323,0.090909,0.029507,0.285714,"C1256741","C1256741","C1256741","C1256741=C0003129->C0003130->C0037090->C0037088->C0039058->C0012674->*C1256741*<-C0033487<-C0031428<-C0029224<-C0007995"
"msh-umls","UMNSRS_similarity","C0012833","C0004147",0,0.349966,0.216645,0,0.090909,0,0.166667,"C0000000","C0000000","C0000000","C0000000=C0012833->C0036659->C0027854->C0422837->*C0000000*<-C0004147<-C0003195<-C0007220<-C1258064<-C0600511<-C0600512"
"msh-umls","UMNSRS_similarity","C0030305","C0021641",0.019433,0.349966,0.2535,0.063289,0.090909,0.032679,0.285714,"C0000000|C1256741","C1256741","C1256741","C0000000=C0030305->C0030286->C0012242->C0012674->C1256741->*C0000000*<-C0021641<-C0020616<-C1258063<-C0600511<-C0600512|C1256741=C0030305->C0030286->C0012242->C0012674->*C1256741*<-C0021641<-C0020616<-C1258063<-C0600511<-C0600505<-C0007995"
"msh-umls","UMNSRS_similarity","C0017160","C0021641",0.021206,0.349966,0.269301,0.067881,0.090909,0.035133,0.285714,"C0000000|C1256741","C1256741","C1256741","C0000000=C0017160->C0017178->C0012242->C0012674->C1256741->*C0000000*<-C0021641<-C0020616<-C1258063<-C0600511<-C0600512|C1256741=C0017160->C0017178->C0012242->C0012674->*C1256741*<-C0021641<-C0020616<-C1258063<-C0600511<-C0600505<-C0007995"
"msh-umls","UMNSRS_similarity","C0023530","C0007537",0.014926,0.304681,0.233635,0.057942,0.076923,0.029835,0.25,"C0000000|C1256741","C1256741","C1256741","C0000000=C0023530->C0023510->C0018939->C0018981->C0012674->C1256741->*C0000000*<-C0007537<-C0279516<-C0003204<-C1258064<-C0600511<-C0600512|C1256741=C0023530->C0023510->C0018939->C0018981->C0012674->*C1256741*<-C0007537<-C0007716<-C2266959<-C0039858<-C0038776<-C0021521<-C0007995"
"msh-umls","UMNSRS_similarity","C0019655","C0032950",0.016436,0.375804,0.250307,0.062399,0.1,0.032204,0.307692,"C1256741","C1256741","C1256741","C1256741=C0019655->C0026946->C0004615->C0012674->*C1256741*<-C0032950<-C0017710<-C0019932<-C0019934<-C0007995"
"msh-umls","UMNSRS_similarity","C0442874","C0009806",0,0,0.36528,0,0,0,0,"","","",""
"msh-umls","UMNSRS_similarity","C0149651","C0013404",0,0,0.361007,0,0,0,0,"","","",""
"msh-umls","UMNSRS_similarity","C0018991","C0070166",0,0.436295,0.219665,0,0.125,0,0.222222,"C0000000","C0000000","C0000000","C0000000=C0018991->C0522224->C0027854->C0422837->*C0000000*<-C0070166<-C0032177<-C0032188"
"msh-umls","UMNSRS_similarity","C0026946","C0286651",0.017156,0.404365,0.249101,0.062065,0.111111,0.032027,0.333333,"C0000000|C1256741","C1256741","C1256741","C0000000=C0026946->C0004615->C0012674->C1256741->*C0000000*<-C0286651<-C0019227<-C0015684<-C0002052|C1256741=C0026946->C0004615->C0012674->*C1256741*<-C0286651<-C0019227<-C0015684<-C0023779<-C0007995"
"msh-umls","UMNSRS_similarity","C0035435","C0009262",0.018533,0.436295,0.253952,0.063416,0.125,0.032747,0.363636,"C1256741","C1256741","C1256741","C1256741=C0035435->C0026857->C0012674->*C1256741*<-C0009262<-C0002062<-C0019398<-C0007995"
"msh-umls","UMNSRS_similarity","C0013404","C0220892",0,0.349966,0.226175,0.056049,0.090909,0.028833,0.285714,"C1256741","C1256741","C1256741","C1256741=C0013404->C0035204->C0035242->C0012674->*C1256741*<-C0220892<-C0030842<-C0282215<-C0038776<-C0021521<-C0007995"
"msh-umls","UMNSRS_similarity","C1623038","C0018926",0,0.514281,0.401293,0.595667,0.166667,0.06433,0.666667,"C0030660","C0030660","C0030660","C0030660=C1623038->C0016059->*C0030660*<-C0018926<-C0017181<-C0019080"
"msh-umls","UMNSRS_similarity","C0877781","C0018681",0,0.812098,0.914741,0.986532,0.5,0.676568,0.952381,"C0018681","C0018681","C0018681","C0018681=C0877781->*C0018681"
"msh-umls","UMNSRS_similarity","C0023992","C0005632",0.506083,0.563705,0.400176,0.565979,0.2,0.064002,0.777778,"C0017173","C0017173","C0017173","C0017173=C0023992->C0003292->*C0017173*<-C0005632<-C0007422"
"msh-umls","UMNSRS_similarity","C0920289","C0015672",0,0,0.360225,0,0,0,0,"","","",""
"msh-umls","UMNSRS_similarity","C0878544","C0039070",0.256843,0.375804,0.350764,0.416592,0.1,0.051033,0.4,"C0012674","C0012674","C0012674","C0012674=C0878544->C0018799->C0007222->*C0012674*<-C0039070<-C0041657<-C0009792<-C0525041<-C0027854<-C0027765"
"msh-umls","UMNSRS_similarity","C0003129","C0036572",0,0.514281,0.404189,0.577896,0.166667,0.06519,0.666667,"C0037088","C0037088","C0037088","C0037088=C0003129->C0003130->C0037090->*C0037088*<-C0036572<-C0027854"
"msh-umls","UMNSRS_similarity","C0036494","C0001962",0,0.375804,0.266937,0.067174,0.1,0.034754,0.307692,"C1256741","C1256741","C1256741","C1256741=C0036494->C0026603->C0037088->C0039058->C0012674->*C1256741*<-C0001962<-C0001975<-C0029224<-C0007995"
"msh-umls","UMNSRS_similarity","C0242339","C0060277",0.013813,0.349966,0.244141,0.060713,0.090909,0.031307,0.285714,"C1256741","C1256741","C1256741","C1256741=C0242339->C0154251->C0025517->C0028715->C0012674->*C1256741*<-C0060277<-C0015889<-C0684279<-C0021521<-C0007995"
"msh-umls","UMNSRS_similarity","C0039730","C0040822",0.23841,0.404365,0.333231,0.396212,0.111111,0.047093,0.428571,"C0012674","C0012674","C0012674","C0012674=C0039730->C0002881->C0950123->C0027612->*C0012674*<-C0040822<-C0013384<-C0027854<-C0027765"
