sct	MiniMayoSRS	Concept 1	Concept 2	LCH	INTRINSIC_LCH	INTRINSIC_LIN	PATH	INTRINSIC_PATH	RADA	INTRINSIC_RADA	JACCARD	SOKAL	lcs(s)	corpus lcs	intrinsic lcs	paths
sct-msh-csp-aod	MayoSRS	C0011167	C0031133	0.762461	0.360497	0.755468	0.333333	0.098354	0.970588	0.756074	0.607030	0.435781	C0516983		C0516983	C0516983=C0011167->*C0516983*<-C0031133
sct-msh-csp-aod	MayoSRS	C0011168	C0679317	0.579260	0.131648	0.393961	0.142857	0.042890	0.931373	0.406229	0.245300	0.139796	C0679215|C0030660		C0030660	C0679215=C0011168->C0476288->C1457887->*C0679215*<-C0679317<-C0679316<-C0030660|C0030660=C0011168->C0014852->C0012242->C0012634->*C0030660*<-C0679317<-C0679316
sct-msh-csp-aod	MayoSRS	C0429103	C0027051	0.481533	0.026691	0.057609	0.090909	0.029313	0.892157	0.118865	0.029659	0.015053	C2720507		C2720507	C2720507=C0429103->C0428732->C1285812->C1285810->C1274016->C1285578->*C2720507*<-C0027051<-C0151744<-C0242184<-C0037088
sct-msh-csp-aod	MayoSRS	C1510420	C0041296	0.502141	0.023708	0.057007	0.100000	0.028997	0.901961	0.108992	0.029340	0.014888	C2720507		C2720507	C2720507=C1510420->C0333010->C0332447->C1260954->C1268086->*C2720507*<-C0041296<-C0456953<-C0282354<-C1285164
sct-msh-csp-aod	MayoSRS	C0027627	C0205699	0.652011	0.250831	0.620608	0.200000	0.066080	0.950980	0.623942	0.449914	0.290251	C0027651		C0027651	C0027651=C0027627->*C0027651*<-C0205699<-C0334224<-C1288351
sct-msh-csp-aod	MayoSRS	C1956391	C0018681	0.652011	0.242634	0.601565	0.200000	0.064145	0.950980	0.611792	0.430170	0.274024	C0007682|C1320354		C0007682	C0007682=C1956391->C0007273->C0007820->*C0007682*<-C0018681|C1320354=C1956391->C1285337->C1290856->*C1320354*<-C0018681
sct-msh-csp-aod	MayoSRS	C0003243	C0443146	0.579260	0.015162	0.061374	0.142857	0.028112	0.931373	0.080109	0.031658	0.016084	C1140162		C1140162	C1140162=C0003243->C0021054->C0682740->*C1140162*<-C0443146<-C0030660<-C0679215
sct-msh-csp-aod	MayoSRS	C0034735	C0022116	0.652011	0.337358	0.707194	0.200000	0.090438	0.950980	0.732392	0.547023	0.376484	C0042373|C0728936		C0042373	C0042373=C0034735->C0034734->C0085096->*C0042373*<-C0022116|C0728936=C0034735->C0034734->C1285469->*C0728936*<-C0022116
sct-msh-csp-aod	MayoSRS	C0011644	C0036421	0.850129	0.940765	0.993465	0.500000	0.806689	0.980392	0.993624	0.987015	0.974364	C0036421		C0036421	C0036421=C0011644->*C0036421
sct-msh-csp-aod	MayoSRS	C0032285	C0332448	0.481533	0.071176	0.213371	0.090909	0.034444	0.892157	0.254107	0.119427	0.063505	C2720507|C1268086		C1268086	C1268086=C0032285->C0679406->C0035204->C0035237->C0700276->C0506706->*C1268086*<-C0332448<-C0333010<-C0332447<-C1260954|C2720507=C0032285->C0035243->C0021311->C0012634->C0037088->*C2720507*<-C0332448<-C0333010<-C0332447<-C1260954<-C1268086
sct-msh-csp-aod	MayoSRS	C0020877	C0010346	0.762461	0.713857	0.950931	0.333333	0.354266	0.970588	0.951500	0.906453	0.828910	C0178283		C0178283	C0178283=C0020877->*C0178283*<-C0010346
sct-msh-csp-aod	MayoSRS	C0030472	C1306459	0.700259	0.355297	0.711793	0.250000	0.096517	0.960784	0.750923	0.552546	0.381736	C0012634|C0027651		C0027651	C0027651=C0030472->*C0027651*<-C1306459<-C1288351|C0012634=C0030472->*C0012634*<-C1306459<-C0006826
sct-msh-csp-aod	MayoSRS	C0003873	C1396859	0.000000	0.199537	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-msh-csp-aod	MayoSRS	C0027540	C1547030	0.000000	0.207978	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-msh-csp-aod	MayoSRS	C0011991	C0009319	0.700259	0.278612	0.650783	0.250000	0.073085	0.960784	0.662534	0.482342	0.317820	C0021831		C0021831	C0021831=C0011991->*C0021831*<-C0009319<-C0021390
sct-msh-csp-aod	MayoSRS	C0013395	C0030920	0.700259	0.321068	0.705900	0.250000	0.085250	0.960784	0.714488	0.545475	0.375019	C0017178		C0017178	C0017178=C0013395->C0037089->*C0017178*<-C0030920
sct-msh-csp-aod	MayoSRS	C0009676	C0011253	0.700259	0.543573	0.884048	0.250000	0.191045	0.960784	0.887331	0.792191	0.655891	C0029227		C0029227	C0029227=C0009676->*C0029227*<-C0011253<-C0009241
sct-msh-csp-aod	MayoSRS	C0018524	C0033975	0.652011	0.277621	0.629840	0.200000	0.072822	0.950980	0.661222	0.459684	0.298435	C0556006|C0004936		C0004936	C0004936=C0018524->C0030975->C0009241->*C0004936*<-C0033975|C0556006=C0018524->C0233746->C0586405->*C0556006*<-C0033975
sct-msh-csp-aod	MayoSRS	C0038362	C0149745	0.762461	0.370670	0.760415	0.333333	0.102051	0.970588	0.765872	0.613443	0.442422	C0026636		C0026636	C0026636=C0038362->*C0026636*<-C0149745
sct-msh-csp-aod	MayoSRS	C0034065	C0032285	0.762461	0.449735	0.819808	0.333333	0.135938	0.970588	0.830870	0.694640	0.532144	C0024115		C0024115	C0024115=C0034065->*C0024115*<-C0032285
sct-msh-csp-aod	MayoSRS	C0003873	C0003904	0.550388	0.173980	0.453655	0.125000	0.050007	0.921569	0.494520	0.293372	0.171902	C0002784|C0872087|C0011900		C0011900	C0002784=C0003873->C0035435->C0009782->C0011900->*C0002784*<-C0003904<-C0524852<-C0039796|C0872087=C0003873->C0035435->C0009782->C0011900->*C0872087*<-C0003904<-C0014245<-C0178707|C0011900=C0003873->C0035435->C0009782->*C0011900*<-C0003904<-C0014245<-C0011918<-C0525034
sct-msh-csp-aod	MayoSRS	C1533685	C1253936	0.550388	0.124427	0.308505	0.125000	0.041782	0.921569	0.389769	0.182386	0.100344	C1444750		C1444750	C1444750=C1533685->C0013153->*C1444750*<-C1253936<-C0022408<-C0026857<-C0012634<-C0030660
sct-msh-csp-aod	MayoSRS	C0042164	C0019740	0.502141	0.044813	0.157528	0.100000	0.031304	0.901961	0.176606	0.085498	0.044658	C1140093|C1256741		C1256741	C1140093=C0042164->C0015397->C0012634->*C1140093*<-C0019740<-C0019737<-C0019721<-C0003320<-C0152036<-C0005532|C1256741=C0042164->C0015397->C0012674->*C1256741*<-C0019740<-C0019737<-C0019721<-C0003320<-C0005515<-C0007995
sct-msh-csp-aod	MayoSRS	C0042384	C0040053	0.700259	0.332609	0.703261	0.250000	0.088893	0.960784	0.727281	0.542331	0.372053	C0042373|C0007222		C0042373	C0042373=C0042384->*C0042373*<-C0040053<-C1096458|C0007222=C0042384->C0042373->*C0007222*<-C0040053
sct-msh-csp-aod	MayoSRS	C0243026	C0020649	0.652011	0.149283	0.419281	0.200000	0.045723	0.950980	0.444664	0.265247	0.152902	C0012634		C0012634	C0012634=C0243026->C0021311->*C0012634*<-C0020649<-C0007222
sct-msh-csp-aod	MayoSRS	C0042109	C0277942	0.700259	0.215071	0.562144	0.250000	0.058043	0.960784	0.568186	0.390960	0.242977	C0455205|C0178298		C0178298	C0455205=C0042109->C0037274->*C0455205*<-C0277942|C0178298=C0042109->C0037274->*C0178298*<-C0277942
sct-msh-csp-aod	MayoSRS	C0017196	C0162429	0.550388	0.028218	0.064947	0.125000	0.029475	0.921569	0.123880	0.033563	0.017068	C1140093		C1140093	C1140093=C0017196->C0038351->C0012240->C0700276->*C1140093*<-C0162429<-C0028709<-C0012634
sct-msh-csp-aod	MayoSRS	C0013604	C0017654	0.579260	0.079187	0.227948	0.142857	0.035460	0.931373	0.276228	0.128635	0.068739	C2720507|C1285578		C1285578	C1285578=C0013604->C1274016->*C1285578*<-C0017654<-C0042031<-C0579062<-C0542341|C2720507=C0013604->C0037088->*C2720507*<-C0017654<-C0022662<-C1285556<-C1298232
sct-msh-csp-aod	MayoSRS	C0009378	C0032584	0.579260	0.027500	0.064784	0.142857	0.029399	0.931373	0.121526	0.033476	0.017023	C1140093		C1140093	C1140093=C0009378->C0014245->C0178707->C0872087->*C1140093*<-C0032584<-C0012634
sct-msh-csp-aod	MayoSRS	C0010137	C1563292	0.524922	-0.004780	0.000000	0.111111	0.000000	0.911765	0.000000	0.000000	0.000000	C0000000		C0000000	C0000000=C0010137->C0003209->C0013227->C2720507->*C0000000*<-C1563292<-C0455442<-C0559550<-C0260535
sct-msh-csp-aod	MayoSRS	C0003507	C0006660	0.550388	-0.005590	0.000000	0.125000	0.000000	0.921569	0.000000	0.000000	0.000000	C0000000		C0000000	C0000000=C0003507->C0018824->C0029609->*C0000000*<-C0006660<-C0018271<-C0005532<-C1140093
sct-msh-csp-aod	MayoSRS	C0024530	C0002438	0.762461	0.581386	0.903792	0.333333	0.219124	0.970588	0.905178	0.824471	0.701362	C0033740		C0033740	C0033740=C0024530->*C0033740*<-C0002438
sct-msh-csp-aod	MayoSRS	C0442874	C0522224	0.700259	0.429483	0.753185	0.250000	0.126312	0.960784	0.815953	0.604087	0.432754	C0027765		C0027765	C0027765=C0442874->*C0027765*<-C0522224<-C0027854
sct-msh-csp-aod	MayoSRS	C0036572	C0018681	0.700259	0.311199	0.671507	0.250000	0.082253	0.960784	0.703114	0.505465	0.338209	C0027854|C0037088		C0027854	C0037088=C0036572->C0027854->*C0037088*<-C0018681|C0027854=C0036572->*C0027854*<-C0018681<-C0030193
sct-msh-csp-aod	MayoSRS	C0333997	C0043352	0.579260	0.081434	0.274052	0.142857	0.035750	0.931373	0.282317	0.158783	0.086238	C0679384		C0679384	C0679384=C0333997->C0024228->C0018939->*C0679384*<-C0043352<-C0036093<-C0026636
sct-msh-csp-aod	MayoSRS	C0036202	C0042866	0.550388	0.032495	0.065924	0.125000	0.029936	0.921569	0.137773	0.034086	0.017338	C1140093|C2720507|C0000000		C1140093	C1140093=C0036202->C1609432->C0012634->*C1140093*<-C0042866<-C0042890<-C0029224<-C0220806|C0000000=C0036202->C0024314->C1706492->*C0000000*<-C0042866<-C0042890<-C0013227<-C2720507|C2720507=C0036202->C1609432->C0012634->C0037088->*C2720507*<-C0042866<-C0042890<-C0013227
sct-msh-csp-aod	MayoSRS	C0023223	C0042345	0.652011	0.280694	0.656222	0.200000	0.073639	0.950980	0.665272	0.488341	0.323049	C0000000|C1290876|C0333010|C0263978		C1290876	C1290876=C0023223->*C1290876*<-C0042345<-C0155778<-C1298759|C0000000=C0023223->C0878700->*C0000000*<-C0042345<-C1135335|C0333010=C0023223->C0041582->*C0333010*<-C0042345<-C0012359|C0263978=C0023223->C1290876->*C0263978*<-C0042345<-C0042373
sct-msh-csp-aod	MayoSRS	C0080331	C0432601	0.524922	0.057276	0.213795	0.111111	0.032751	0.911765	0.214167	0.119692	0.063656	C1285578		C1285578	C1285578=C0080331->C0023946->C0026861->C0542341->*C1285578*<-C0432601<-C0432600<-C0449381<-C1274016
sct-msh-csp-aod	MayoSRS	C0030326	C0023798	0.652011	0.283747	0.660660	0.200000	0.074458	0.950980	0.669251	0.493273	0.327380	C0009782		C0009782	C0009782=C0030326->*C0009782*<-C0023798<-C0206631<-C0027656
sct-msh-csp-aod	MayoSRS	C0003811	C0026264	0.652011	0.388157	0.772301	0.200000	0.108732	0.950980	0.781894	0.629064	0.458857	C0018787		C0018787	C0018787=C0003811->C0018799->*C0018787*<-C0026264<-C0018826
sct-msh-csp-aod	MayoSRS	C0019054	C1561562	0.579260	0.081970	0.280016	0.142857	0.035819	0.931373	0.283762	0.162802	0.088614	C0677042|C0039058		C0039058	C0677042=C0019054->C0030660->*C0677042*<-C1561562<-C1292123<-C2711906<-C0037088|C0039058=C0019054->C0030660->*C0039058*<-C1561562<-C1292123<-C2711906<-C0037088
sct-msh-csp-aod	MayoSRS	C0013378	C0011167	0.612590	0.145403	0.435919	0.166667	0.045084	0.941176	0.436417	0.278706	0.161917	C0678852		C0678852	C0678852=C0013378->C0039336->C0036658->*C0678852*<-C0011167<-C0678868
sct-msh-csp-aod	MayoSRS	C0013394	C0029965	0.524922	0.230813	0.592810	0.111111	0.061453	0.911765	0.593623	0.421272	0.266843	C1261210|C0679996		C0679996	C1261210=C0013394->C1384606->C0237873->C0017411->C0178829->*C1261210*<-C0029965<-C0278049<-C0232896|C0679996=C0013394->C1291724->C0036864->C0699756->*C0679996*<-C0029965<-C0035150<-C0680051<-C0680017
sct-msh-csp-aod	MayoSRS	C0030842	C0020517	0.550388	0.081471	0.078174	0.125000	0.035755	0.921569	0.282417	0.040677	0.020761	C1140093		C1140093	C1140093=C0030842->C0282215->C0038776->C0220806->*C1140093*<-C0020517<-C1609432<-C0012634
sct-msh-csp-aod	MayoSRS	C0023418	C0038250	0.652011	0.139035	0.350722	0.200000	0.044055	0.950980	0.422629	0.212652	0.118976	C0229960		C0229960	C0229960=C0023418->C0024235->*C0229960*<-C0038250<-C0007634
sct-msh-csp-aod	MayoSRS	C0376358	C0001109	0.481533	0.014724	0.061953	0.090909	0.028068	0.892157	0.078604	0.031967	0.016243	C1140093|C1140162		C1140093	C1140162=C0376358->C0153662->C0006826->C1314792->C0679215->*C1140162*<-C0001109<-C0031678<-C0020289<-C0014442<-C0682740|C1140093=C0376358->C0153662->C0006826->C0012634->*C1140093*<-C0001109<-C0031678<-C0020289<-C0014442<-C0029224<-C0220806
sct-msh-csp-aod	MayoSRS	C0224498	C0029408	0.612590	0.186134	0.493866	0.166667	0.052261	0.941176	0.517463	0.327903	0.196103	C0026860		C0026860	C0026860=C0224498->C0007301->*C0026860*<-C0029408<-C0022408<-C0263660
sct-msh-csp-aod	MayoSRS	C0037473	C0024485	0.579260	0.036917	0.066950	0.142857	0.030420	0.931373	0.151914	0.034634	0.017622	C1140093		C1140093	C1140093=C0037473->C0013879->C0220806->*C1140093*<-C0024485<-C0178707<-C0872087
sct-msh-csp-aod	MayoSRS	C0033706	C0039142	0.550388	0.044546	0.157395	0.125000	0.031273	0.921569	0.175783	0.085420	0.044615	C0000000|C1256741		C1256741	C0000000=C0033706->C0014432->C0013227->C2720507->*C0000000*<-C0039142<-C0014674<-C0021941|C1256741=C0033706->C0005789->C0005515->C0007995->*C1256741*<-C0039142<-C0014674<-C0002784
sct-msh-csp-aod	MayoSRS	C0026764	C0011581	0.612590	0.000957	0.000000	0.166667	0.000000	0.941176	0.000000	0.000000	0.000000	C0000000		C0000000	C0000000=C0026764->C0024314->C1706492->*C0000000*<-C0011581<-C0868892
sct-msh-csp-aod	MayoSRS	C0011849	C0035450	0.612590	0.168987	0.463263	0.166667	0.049110	0.941176	0.484796	0.301459	0.177481	C0159135|C1285159		C1285159	C0159135=C0011849->C0014130->*C0159135*<-C0035450<-C0406388<-C1285333|C1285159=C0011849->C0014130->*C1285159*<-C0035450<-C0406388<-C1285333
sct-msh-csp-aod	MayoSRS	C0220982	C0409974	0.612590	0.142236	0.412779	0.166667	0.044569	0.941176	0.429600	0.260064	0.149468	C0012634		C0012634	C0012634=C0220982->C0001122->C0025517->*C0012634*<-C0409974<-C0009782
sct-msh-csp-aod	MayoSRS	C0040583	C0007102	0.550388	0.078923	0.271135	0.125000	0.035426	0.921569	0.275508	0.156828	0.085086	C0000000|C0012674		C0012674	C0012674=C0040583->C0040580->C0035242->*C0012674*<-C0007102<-C0009375<-C0012243<-C0012242|C0000000=C0040583->C1960171->C0869452->*C0000000*<-C0007102<-C0009375<-C0012243<-C0154101
sct-msh-csp-aod	MayoSRS	C0037199	C0442041	0.481533	0.026406	0.112843	0.090909	0.029282	0.892157	0.117930	0.059795	0.030819	C2720507|C1285164		C1285164	C1285164=C0037199->C0679406->C0679333->C0030660->C0580197->C0559482->*C1285164*<-C0442041<-C0442005<-C0441986<-C0587374|C2720507=C0037199->C0035243->C0021311->C0012634->C0037088->*C2720507*<-C0442041<-C0442005<-C0441986<-C0587374<-C1285164
sct-msh-csp-aod	MayoSRS	C0267809	C0376180	0.550388	0.189497	0.521787	0.125000	0.052902	0.921569	0.523635	0.352985	0.214318	C0012240		C0012240	C0012240=C0267809->C0023890->C0023895->C0012242->*C0012240*<-C0376180<-C0017133<-C0038351
sct-msh-csp-aod	MayoSRS	C0018801	C0033975	0.612590	0.167115	0.435892	0.166667	0.048777	0.941176	0.481105	0.278684	0.161902	C0679384|C0012634		C0012634	C0679384=C0018801->C0018799->C0007222->*C0679384*<-C0033975<-C0556006|C0012634=C0018801->C0018799->C0007222->*C0012634*<-C0033975<-C0004936
sct-msh-csp-aod	MayoSRS	C0034887	C0023055	0.579260	0.290071	0.670822	0.142857	0.076186	0.931373	0.677353	0.504689	0.337515	C0577573|C0587047		C0587047	C0577573=C0034887->C0347944->C0587047->*C0577573*<-C0023055<-C0018671<-C0476250|C0587047=C0034887->C0347944->*C0587047*<-C0023055<-C0035244<-C0039981<-C1290306
sct-msh-csp-aod	MayoSRS	C0162595	C0702166	0.550388	0.015029	0.061345	0.125000	0.028099	0.921569	0.079652	0.031643	0.016076	C2720507|C1140162		C1140162	C1140162=C0162595->C0021054->C0682740->*C1140162*<-C0702166<-C0037274<-C0679384<-C0679215|C2720507=C0162595->C0021054->C2979985->C0439861->*C2720507*<-C0702166<-C0041834<-C0037088
sct-msh-csp-aod	MayoSRS	C0233651	C1527356	0.612590	-0.007087	0.000000	0.166667	0.000000	0.941176	0.000000	0.000000	0.000000	C0000000		C0000000	C0000000=C0233651->C0260655->*C0000000*<-C1527356<-C1274160<-C0375487
sct-msh-csp-aod	MayoSRS	C0005587	C0232208	0.612590	-0.004023	0.000000	0.166667	0.000000	0.941176	0.000000	0.000000	0.000000	C0000000		C0000000	C0000000=C0005587->C0011581->C0868892->*C0000000*<-C0232208<-C0348626
sct-msh-csp-aod	MayoSRS	C0026269	C0030920	0.579260	0.184657	0.499690	0.142857	0.051981	0.931373	0.514728	0.333058	0.199802	C0012634|C0000000|C1302710		C1302710	C1302710=C0026269->C0018824->C0018799->C0025061->*C1302710*<-C0030920<-C0038354|C0000000=C0026269->C0018824->C0029609->*C0000000*<-C0030920<-C0013289<-C0494741|C0012634=C0026269->C0018824->C0018799->C0007222->*C0012634*<-C0030920<-C0041582
sct-msh-csp-aod	MayoSRS	C0035222	C0007642	0.700259	0.285441	0.662146	0.250000	0.074917	0.960784	0.671439	0.494932	0.328843	C0009782		C0009782	C0009782=C0035222->C0206062->*C0009782*<-C0007642
sct-msh-csp-aod	MayoSRS	C0037926	C0886052	0.524922	-0.001831	0.000000	0.111111	0.000000	0.911765	0.000000	0.000000	0.000000	C0000000		C0000000	C0000000=C0037926->C0037928->C0393413->*C0000000*<-C0886052<-C0558012<-C0418956<-C0184661<-C2720507
sct-msh-csp-aod	MayoSRS	C0158280	C0023891	0.579260	0.149517	0.443679	0.142857	0.045762	0.931373	0.445157	0.285082	0.166237	C0263978|C1290853|C0012674		C0263978	C1290853=C0158280->C0558385->*C1290853*<-C0023891<-C0023890<-C0023895<-C1302710|C0012674=C0158280->C0558385->C0026857->*C0012674*<-C0023891<-C0236664<-C0236969|C0263978=C0158280->C0558385->*C0263978*<-C0023891<-C0023890<-C0023895<-C1290864
sct-msh-csp-aod	MayoSRS	C0241910	C0022876	0.612590	0.129911	0.401499	0.166667	0.042621	0.941176	0.402309	0.251172	0.143623	C0012634		C0012634	C0012634=C0241910->C0004364->C1609432->*C0012634*<-C0022876<-C0151864
sct-msh-csp-aod	MayoSRS	C0917996	C0034065	0.652011	0.273663	0.652603	0.200000	0.071785	0.950980	0.655940	0.484344	0.319561	C0042373		C0042373	C0042373=C0917996->C0002940->*C0042373*<-C0034065<-C0013922
sct-msh-csp-aod	MayoSRS	C0149925	C0011860	0.579260	-0.005891	0.000000	0.142857	0.000000	0.931373	0.000000	0.000000	0.000000	C0000000		C0000000	C0000000=C0149925->C0348343->*C0000000*<-C0011860<-C0011849<-C0271633<-C1263961
sct-msh-csp-aod	MayoSRS	C0018926	C0043352	0.612590	0.301798	0.689845	0.166667	0.079496	0.941176	0.691895	0.526537	0.357347	C0017178		C0017178	C0017178=C0018926->C0017181->*C0017178*<-C0043352<-C0036093<-C0553694
sct-msh-csp-aod	MayoSRS	C0010043	C0011127	0.700259	0.436087	0.817481	0.250000	0.129374	0.960784	0.820939	0.691305	0.528240	C0041582|C0333297		C0041582	C0041582=C0010043->*C0041582*<-C0011127<-C0037299|C0333297=C0010043->C0041582->*C0333297*<-C0011127
sct-msh-csp-aod	MayoSRS	C0013404	C0231528	0.652011	0.106084	0.315143	0.200000	0.039093	0.950980	0.345964	0.187044	0.103171	C0037088		C0037088	C0037088=C0013404->*C0037088*<-C0231528<-C0026858<-C0030193
sct-msh-csp-aod	MayoSRS	C0024117	C0018520	0.612590	0.097823	0.308457	0.166667	0.037939	0.941176	0.325266	0.182353	0.100323	C0037088		C0037088	C0037088=C0024117->C0425442->C1290906->*C0037088*<-C0018520<-C0037089
sct-msh-csp-aod	MayoSRS	C0029408	C0392525	0.579260	0.169250	0.462293	0.142857	0.049157	0.931373	0.485314	0.300638	0.176912	C0000000|C1290853|C0012634|C0263978		C0263978	C1290853=C0029408->C0035435->C0009782->*C1290853*<-C0392525<-C0022658<-C1302710|C0000000=C0029408->C0157959->*C0000000*<-C0392525<-C0022658<-C1302710<-C0277538|C0012634=C0029408->C1285232->C0026857->*C0012634*<-C0392525<-C0022658<-C0042075|C0263978=C0029408->C1285232->C0158370->*C0263978*<-C0392525<-C0022658<-C1290864
sct-msh-csp-aod	MayoSRS	C0262538	C0040479	0.550388	0.099051	0.309445	0.125000	0.038108	0.921569	0.328382	0.183044	0.100742	C0000000|C0037088		C0037088	C0037088=C0262538->C0263976->C0009782->C0012634->*C0037088*<-C0040479<-C0042514<-C0039231|C0000000=C0262538->C0041887->*C0000000*<-C0040479<-C0042514<-C0039231<-C0037088<-C0677042
sct-msh-csp-aod	MayoSRS	C0034069	C0003615	0.579260	0.235938	0.573599	0.142857	0.062606	0.931373	0.601596	0.402130	0.251666	C0679333|C1302710|C1290853|C0012674|C0679384|C1290837|C0012634|C0263978|C1285159		C0679333	C0679333=C0034069->C0024115->C0679406->*C0679333*<-C0003615<-C1112209<-C0021311|C1290853=C0034069->C0024115->C1302710->*C1290853*<-C0003615<-C1112209<-C0578491|C1302710=C0034069->C0024115->*C1302710*<-C0003615<-C0017178<-C0021831<-C0266805|C0012674=C0034069->C0024115->C0035242->*C0012674*<-C0003615<-C0017178<-C0012242|C0679384=C0034069->C0024115->C0035204->*C0679384*<-C0003615<-C0017178<-C0012242|C1290837=C0034069->C0024115->C0039978->*C1290837*<-C0003615<-C1112209<-C1290864|C0012634=C0034069->C0024115->C0035204->*C0012634*<-C0003615<-C0017178<-C0012242|C0263978=C0034069->C0024115->C0039978->*C0263978*<-C0003615<-C1112209<-C1290864|C1285159=C0034069->C0024115->C0035204->*C1285159*<-C0003615<-C0017178<-C0012242
sct-msh-csp-aod	MayoSRS	C0007286	C0549493	0.000000	0.177116	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-msh-csp-aod	MayoSRS	C0041834	C0029456	0.612590	0.154970	0.424555	0.166667	0.046676	0.941176	0.456542	0.269482	0.155724	C0679384|C0012634		C0012634	C0679384=C0041834->C0037274->*C0679384*<-C0029456<-C0005944<-C0025517|C0012634=C0041834->C0037274->*C0012634*<-C0029456<-C0005940<-C0026857
sct-msh-csp-aod	MiniMayoSRS	C0035078	C0035078	1.000000	1.000000	1.000000	1.000000	1.000000	0.990196	1.000000	1.000000	1.000000	C0035078		C0035078	C0035078=C0035078
sct-msh-csp-aod	MiniMayoSRS	C0156543	C0000786	0.850129	0.919733	0.990387	0.500000	0.747447	0.980392	0.991009	0.980956	0.962625	C0156543		C0156543	C0156543=C0156543*<-C0000786
sct-msh-csp-aod	MiniMayoSRS	C0018787	C0027061	0.850129	0.537980	0.864931	0.500000	0.187209	0.980392	0.884477	0.762007	0.615518	C0018787		C0018787	C0018787=C0018787*<-C0027061
