"cg","con","Concept.1","Concept.2","PAGERANK","lcs.s.","corpus.lcs","intrinsic.lcs","paths"
"sct-msh-csp-aod","UMNSRS_similarity","C0232197","C0040165",0.025289,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0398623","C0043031",0.025756,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0018991","C0018681",0.066197,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0004153","C0040460",0.057751,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0009024","C0037763",0.117911,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0553735","C0027697",0.072769,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0013404","C0027358",0.023413,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0006309","C0027358",0.02277,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0025287","C0020453",0.061362,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0039730","C0060277",0.013142,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0017887","C0025859",0.022267,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0020517","C0025287",0.060477,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0242706","C0076275",0.009329,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0001882","C0029456",0.098983,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0009806","C0012373",0.016622,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0006840","C0026946",0.077647,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0074554","C0016157",0.036401,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0009421","C0003129",0.039467,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0002962","C0858529",0,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0042384","C0009951",0.044056,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0039070","C0002333",0.02618,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0018081","C0076275",0.007977,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0242706","C0076275",0.009329,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0036323","C0242723",0.054859,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0286651","C0074554",0.04939,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0037384","C0221232",0.068416,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0003129","C0004134",0.034328,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0009421","C0086543",0.050905,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0085208","C0002600",0.029444,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0003126","C0009806",0.073445,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0018681","C0016382",0.06021,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0741439","C0027497",0.025159,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0031412","C0042291",0.045135,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0005740","C0012772",0.022768,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0376286","C0038187",0.067029,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0026946","C0025815",0.016456,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0162323","C0003862",0.055909,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0878544","C0002962",0.058799,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C1623038","C0074554",0.011291,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0020175","C0038187",0.081011,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0020676","C0009421",0.070117,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0021400","C0002403",0.019914,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0000970","C0020740",0.039526,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0242706","C0003129",0.060878,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0022116","C0022251",0.021133,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0003128","C0040485",0.059584,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0041296","C0019079",0.054991,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0232197","C0002962",0.072031,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0020676","C0557875",0.103488,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0039128","C0497327",0.053423,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0079083","C0061851",0.023147,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0013132","C0085593",0.081295,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0003864","C0231236",0.11291,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0011847","C0032617",0,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0019079","C0018926",0.054872,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0033687","C0065374",0.019807,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0013132","C0023570",0.037353,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0030232","C0001924",0.013918,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0039128","C0018081",0.078701,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0086543","C0231655",0.085802,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0014544","C0024002",0.02247,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0001416","C0038450",0.056369,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0018834","C0015620",0.029214,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0149651","C0213771",0.008374,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0004096","C0451641",0.060208,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0040038","C0043031",0.026483,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0232197","C0018520",0.074333,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0178664","C0033687",0.070314,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0028734","C0011847",0,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0036572","C0357929",0.043469,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0231655","C0025587",0.085089,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0002144","C0009262",0.043447,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0018995","C0003862",0.058901,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0002403","C0874161",0.033505,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0025289","C0007561",0.029686,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0027121","C0286651",0.007901,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0032285","C0010520",0.056245,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0040038","C0039070",0.062183,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0009090","C0017887",0.030921,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0040034","C0003864",0.064518,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0039070","C0004147",0.022665,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0040822","C0023570",0.026847,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0014544","C0003126",0.064802,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0085631","C0040165",0.022957,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0003128","C0013911",0.069108,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0041834","C0031507",0.024469,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0011175","C0006840",0.053153,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0034642","C0034880",0.072957,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0010137","C0001443",0.058368,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0018681","C0000970",0.012833,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0003864","C0025587",0.073264,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0041834","C0040822",0.073032,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0028754","C0037384",0.059999,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0013404","C0010520",0.07675,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0041948","C0027497",0.056973,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0242453","C0392071",0.085088,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0019045","C0030193",0.050761,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0009421","C0020456",0.061939,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C1883552","C0013911",0.038922,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0232471","C0020175",0,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0013404","C0213771",0.010592,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0242339","C0032143",0.022556,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0023530","C0220892",0.02128,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0025289","C0025287",0.061427,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C1883552","C0017687",0.014858,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0009806","C0042523",0.017329,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0232197","C0004147",0.027767,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0018021","C0042384",0.055557,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0028734","C0004899",0.023481,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0020550","C0029456",0.061582,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0242339","C0020473",0.088191,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0030232","C0948786",0,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0393080","C0016365",0.011601,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0019079","C0033603",0.018052,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0024902","C0013456",0.066333,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0034642","C0016860",0.028889,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0002871","C0043031",0.024723,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0023570","C0006982",0.129302,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0011603","C0995182",0,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0009187","C0025815",0.019156,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0557875","C0751229",0.049239,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0032617","C0162275",0.035142,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0040460","C0004134",0.054377,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0024730","C0000970",0.024953,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0029877","C0025287",0.060471,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0009024","C0085208",0.018449,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0002871","C0070166",0.012051,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0016157","C0074554",0.036401,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0028734","C0001962",0.018807,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C1883552","C0010137",0.010923,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0242339","C0009806",0.06084,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0026946","C0242453",0.056472,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0497327","C0995182",0,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0013369","C0116569",0.032393,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0032064","C0006644",0.018324,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0034494","C0947651",0,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0021400","C0032285",0.078397,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0034494","C0234990",0,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0070166","C0021641",0.032554,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0017536","C0233576",0.084937,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0033860","C0004153",0.056706,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0033497","C0085259",0.033464,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0040460","C0076107",0.007731,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0011633","C0026848",0.053458,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0038187","C0008838",0.014353,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0003128","C0002453",0.066378,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0001824","C0002871",0.060581,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0040485","C0037763",0.0657,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0557875","C0042523",0.016586,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0357929","C0005740",0.010373,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0018995","C0025023",0.020881,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0003128","C0006982",0.024442,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0231451","C0004899",0.011878,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0001927","C0073992",0.106417,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0003864","C0002726",0.060467,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0010520","C0014563",0.013917,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0015620","C0034665",0.035606,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0014544","C0022116",0.049998,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0007297","C0027497",0.070292,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0232197","C0878544",0.082346,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0043528","C0032064",0.047322,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0025287","C0001367",0.012276,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0000786","C0023860",0.048973,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0013404","C0085631",0.062814,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0014038","C0018681",0.059495,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_similarity","C0014544","C0246719",0.006461,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0006949","C0031507",0.056322,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0878544","C0000970",0.012477,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0009186","C0019655",0.095376,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0023413","C0025677",0.128997,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0002962","C0070166",0.01167,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0242339","C0004153",0.059662,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0035435","C0920289",0.05346,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0061851","C0022046",0.032156,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0028738","C0021167",0.103435,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0013911","C0079083",0.021134,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0001367","C0209227",0.043735,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0021641","C0289313",0.016279,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0009090","C0233576",0.254154,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0027497","C0027498",0.13428,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0162275","C0159075",0.115241,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0009951","C0001962",0.012481,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0242723","C0024530",0.051226,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0033687","C0011847",0,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0017160","C0086073",0.021783,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0020639","C0020175",0.039345,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0021641","C0017687",0.077779,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C2004489","C0081876",0.006327,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0086543","C0014544",0.043552,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0086543","C0043144",0.070148,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0025605","C0040610",0.016228,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0011847","C0033860",0,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0948786","C0030232",0,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0232471","C0016860",0,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0031763","C0003564",0.042446,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0032617","C0159075",0.03549,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0033860","C0025287",0.058046,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0042755","C0013132",0.078498,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0033860","C0003864",0.062057,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0041296","C0149651",0.065534,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0030305","C0011847",0,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0043031","C0042878",0.03802,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0497327","C0033860",0.055381,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0031154","C0239779",0.109488,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0002871","C0060277",0.014687,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0014038","C0025287",0.054439,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0015300","C0020550",0.058587,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0028754","C0011847",0,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0040038","C0019079",0.057249,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0032285","C0007561",0.028743,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0114873","C0076107",0.013789,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0086543","C0025598",0.025944,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0036572","C0006949",0.024663,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0858529","C0017887",0,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0086543","C0021641",0.012013,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0002871","C0206160",0.033585,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0009951","C0006949",0.018172,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0885057","C0016157",0.013041,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0242339","C0016157",0.030161,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0684275","C0019079",0.063711,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0017887","C0026549",0.017223,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0232197","C0002962",0.072031,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0007557","C0007561",0.037522,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0011847","C0021641",0,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0030232","C0004057",0.015311,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0013456","C0233212",0.108625,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0019340","C0008370",0,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0878544","C0026196",0.019517,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0004093","C1883552",0.181551,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0002600","C0016365",0.033568,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0242339","C0008402",0.02505,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0034494","C0702166",0.061506,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0032064","C0001416",0.041074,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0159075","C0232955",0.030724,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0001975","C0012772",0.018614,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0009214","C0027358",0.051626,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0858529","C0023870",0,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0043031","C0004057",0.02766,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0042313","C0017642",0.029691,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0854467","C0008168",0.011437,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C1623038","C0019270",0.045672,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0001824","C0023530",0.101666,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0016293","C0012010",0.069915,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0020517","C0019134",0.02157,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0009187","C0025289",0.061746,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0002940","C0029456",0.043111,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0029456","C0087086",0.042865,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0036396","C0246719",0.007825,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0004153","C0022116",0.055345,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0232197","C0087086",0.059796,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0040034","C0036396",0.060257,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0014038","C0025289",0.078936,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0152447","C0040822",0.102976,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0001924","C0019134",0.016548,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0032617","C0021641",0.015298,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0037384","C0038450",0.081074,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0033860","C0054836",0.01443,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0019112","C0021359",0.061345,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0014544","C0031412",0.018817,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0014544","C0001975",0.01286,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0037384","C0023992",0.031542,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0004093","C0006625",0.059069,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0036572","C0085208",0.018617,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0032285","C0036690",0.061855,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0015300","C0019214",0.073493,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0019270","C0497327",0.050526,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0040165","C0023660",0.021324,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0032285","C0013404",0.060576,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0741439","C0025287",0.026351,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0017601","C0232197",0.062858,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0036494","C0007297",0.229754,NA,NA,NA,NA
"sct-msh-csp-aod","UMNSRS_relatedness","C0003862","C0149651",0.063742,NA,NA,NA,NA
