sct	MiniMayoSRS	Concept 1	Concept 2	LCH	INTRINSIC_LCH	INTRINSIC_LIN	PATH	INTRINSIC_PATH	RADA	INTRINSIC_RADA	JACCARD	SOKAL	WUPALMER	lcs(s)	corpus lcs	intrinsic lcs	paths
sct-msh-csp-aod	UMNSRS_similarity	C0020639	C0020175	0.552268	0.297641	0.337864	0.125000	0.038794	0.932692	0.340724	0.203271	0.113134	0.720000	C1140093|C0682591		C0682591	C1140093=C0020639->C0025517->C0012634->*C1140093*<-C0020175<-C0036658<-C0033909<-C0596159|C0682591=C0020639->C0005830->C0018939->C0005767->*C0682591*<-C0020175<-C0036658<-C0682647
sct-msh-csp-aod	UMNSRS_similarity	C0213771	C0073992	0.763454	0.441934	0.673159	0.333333	0.075629	0.980769	0.674783	0.507340	0.339890	0.933333	C0006280		C0006280	C0006280=C0213771->*C0006280*<-C0073992
sct-msh-csp-aod	UMNSRS_similarity	C0162275	C0016410	0.526908	0.234943	0.057062	0.111111	0.029026	0.923077	0.109905	0.029369	0.014903	0.333333	C2720507		C2720507	C2720507=C0162275->C0426391->C2711906->C0037088->*C2720507*<-C0016410<-C0018928<-C0018938<-C0013227
sct-msh-csp-aod	UMNSRS_similarity	C0021641	C0017687	0.850756	0.787219	0.952266	0.500000	0.373649	0.990385	0.955396	0.908882	0.832982	0.975610	C0021641		C0021641	C0021641=C0021641*<-C0017687
sct-msh-csp-aod	UMNSRS_similarity	C0086543	C0043144	0.552268	0.292931	0.308568	0.125000	0.037958	0.932692	0.325615	0.182430	0.100370	0.740741	C0000000|C0037088		C0037088	C0037088=C0086543->C0154777->C1285162->C0012634->*C0037088*<-C0043144<-C0035234<-C0037090|C0000000=C0086543->C0154777->C0271005->*C0000000*<-C0043144<-C1287665<-C1291004<-C0159056
sct-msh-csp-aod	UMNSRS_similarity	C0025605	C0040610	0.763454	0.466220	0.700759	0.333333	0.084623	0.980769	0.712175	0.539360	0.369263	0.937500	C0002772|C0027415		C0027415	C0002772=C0025605->*C0002772*<-C0040610|C0027415=C0025605->*C0027415*<-C0040610
sct-msh-csp-aod	UMNSRS_similarity	C0011847	C0033860	0.000000	0.357978	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-msh-csp-aod	UMNSRS_similarity	C0948786	C0030232	0.000000	0.358088	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-msh-csp-aod	UMNSRS_similarity	C0232471	C0016860	0.000000	0.358932	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-msh-csp-aod	UMNSRS_similarity	C0031763	C0003564	0.653466	0.239742	0.000000	0.200000	0.000000	0.961538	0.000000	0.000000	0.000000	0.333333	C0000000		C0000000	C0000000=C0031763->*C0000000*<-C0003564<-C0023009<-C0154633
sct-msh-csp-aod	UMNSRS_similarity	C0032617	C0159075	0.653466	0.513881	0.773843	0.200000	0.105500	0.961538	0.774397	0.631112	0.461040	0.857143	C0426391		C0426391	C0426391=C0032617->C0577197->*C0426391*<-C0159075<-C0235639
sct-msh-csp-aod	UMNSRS_similarity	C0033860	C0025287	0.614210	0.320775	0.404755	0.166667	0.043177	0.951923	0.410342	0.253726	0.145295	0.814815	C0679384|C0012634|C0037088		C0012634	C0037088=C0033860->C0037274->C0012634->*C0037088*<-C0025287<-C0027854|C0012634=C0033860->C0037274->*C0012634*<-C0025287<-C0154728<-C0027765|C0679384=C0033860->C0037274->*C0679384*<-C0025287<-C0231443<-C0263660
sct-msh-csp-aod	UMNSRS_similarity	C0042755	C0013132	0.614210	0.212924	0.000000	0.166667	0.000000	0.951923	0.000000	0.000000	0.000000	0.285714	C0000000		C0000000	C0000000=C0042755->C0037088->C2720507->*C0000000*<-C0013132<-C1456208
sct-msh-csp-aod	UMNSRS_similarity	C0009421	C0019158	0.614210	0.350995	0.466155	0.166667	0.049656	0.951923	0.490752	0.303913	0.179185	0.864865	C0679384|C0012634|C0012674|C1285159		C1285159	C1285159=C0009421->C0027765->*C1285159*<-C0019158<-C0023895<-C0012242|C0012674=C0009421->C0027765->*C0012674*<-C0019158<-C0023895<-C0012242|C0012634=C0009421->C0027765->*C0012634*<-C0019158<-C0023895<-C0012242|C0679384=C0009421->C0027765->*C0679384*<-C0019158<-C0023895<-C0012242
sct-msh-csp-aod	UMNSRS_similarity	C0917801	C0085631	0.614210	0.427551	0.648135	0.166667	0.070761	0.951923	0.650576	0.479437	0.315303	0.893617	C0027854|C0586405|C0004936		C0586405	C0004936=C0917801->C0021603->C0851578->*C0004936*<-C0085631<-C0033922|C0027854=C0917801->C0021603->C0851578->*C0027854*<-C0085631<-C0013384|C0586405=C0917801->C0021603->C0851578->*C0586405*<-C0085631<-C0679464
sct-msh-csp-aod	UMNSRS_similarity	C0442874	C0025598	0.552268	0.310175	0.198763	0.125000	0.041110	0.932692	0.379366	0.110348	0.058396	0.666667	C1140093|C2720507|C1256741		C1256741	C1140093=C0442874->C0027765->C0012634->*C1140093*<-C0025598<-C0020616<-C0013227<-C0220806|C2720507=C0442874->C0027765->C0012634->C0037088->*C2720507*<-C0025598<-C0020616<-C0013227|C1256741=C0442874->C0027765->C0012674->*C1256741*<-C0025598<-C0020616<-C0013227<-C0007995
sct-msh-csp-aod	UMNSRS_similarity	C0033860	C0003864	0.701512	0.468299	0.678359	0.250000	0.085441	0.971154	0.715185	0.513270	0.345234	0.918919	C1285331		C1285331	C1285331=C0033860->C0011603->*C1285331*<-C0003864
sct-msh-csp-aod	UMNSRS_similarity	C0041296	C0149651	0.504222	0.227944	0.055295	0.100000	0.028101	0.913462	0.079736	0.028434	0.014422	0.307692	C2720507		C2720507	C2720507=C0041296->C0456953->C0282354->C1285164->*C2720507*<-C0149651<-C1265981<-C0332447<-C1260954<-C1268086
sct-msh-csp-aod	UMNSRS_similarity	C0028754	C0011847	0.000000	0.357260	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-msh-csp-aod	UMNSRS_similarity	C0040038	C0019079	0.653466	0.444250	0.664768	0.200000	0.076444	0.961538	0.678533	0.497867	0.331440	0.900000	C0728936|C0333010|C0007222		C0728936	C0333010=C0040038->C1704212->*C0333010*<-C0019079<-C0019080|C0007222=C0040038->C0040053->*C0007222*<-C0019079<-C0019080|C0728936=C0040038->*C0728936*<-C0019079<-C0019080<-C0264940
sct-msh-csp-aod	UMNSRS_similarity	C0032285	C0007561	0.526908	0.223624	0.000000	0.111111	0.000000	0.923077	0.000000	0.000000	0.000000	0.200000	C0000000		C0000000	C0000000=C0032285->C0035243->C0869452->*C0000000*<-C0007561<-C0279516<-C0003204<-C0013227<-C2720507
sct-msh-csp-aod	UMNSRS_similarity	C0114873	C0076107	0.763454	0.812759	0.962352	0.333333	0.420514	0.980769	0.963333	0.927437	0.864691	0.952381	C0304512|C0032912		C0032912	C0304512=C0114873->*C0304512*<-C0076107|C0032912=C0114873->*C0032912*<-C0076107
sct-msh-csp-aod	UMNSRS_similarity	C0086543	C0025598	0.552268	0.220163	0.000000	0.125000	0.000000	0.932692	0.000000	0.000000	0.000000	0.222222	C0000000		C0000000	C0000000=C0086543->C0154777->C0271005->*C0000000*<-C0025598<-C0020616<-C0013227<-C2720507
sct-msh-csp-aod	UMNSRS_similarity	C1623038	C0301532	0.581019	0.222685	0.054002	0.142857	0.027426	0.942308	0.056413	0.027750	0.014070	0.400000	C2720507		C2720507	C2720507=C1623038->C0016059->C0037088->*C2720507*<-C0301532<-C0042890<-C0013227
sct-msh-csp-aod	UMNSRS_similarity	C0036572	C0006949	0.581019	0.245769	0.059904	0.142857	0.030517	0.942308	0.154689	0.030877	0.015681	0.400000	C2720507		C2720507	C2720507=C0036572->C0027854->C0037088->*C2720507*<-C0006949<-C0002771<-C0013227
sct-msh-csp-aod	UMNSRS_similarity	C0086543	C0021641	0.552268	0.226943	0.000000	0.125000	0.000000	0.932692	0.000000	0.000000	0.000000	0.222222	C0000000		C0000000	C0000000=C0086543->C0154777->C0271005->*C0000000*<-C0021641<-C0935929<-C0013227<-C2720507
sct-msh-csp-aod	UMNSRS_similarity	C0002871	C0206160	0.653466	0.444476	0.660475	0.200000	0.076524	0.961538	0.678897	0.493066	0.327198	0.923077	C0005767|C0037088		C0005767	C0037088=C0002871->C0018939->C0012634->*C0037088*<-C0206160|C0005767=C0002871->C0018939->*C0005767*<-C0206160<-C0005811
sct-msh-csp-aod	UMNSRS_similarity	C0009951	C0006949	0.614210	0.229830	0.055766	0.166667	0.028347	0.951923	0.087963	0.028683	0.014550	0.444444	C2720507		C2720507	C2720507=C0009951->C0037088->*C2720507*<-C0006949<-C0002771<-C0013227
sct-msh-csp-aod	UMNSRS_similarity	C0029456	C0032950	0.526908	0.266230	0.167254	0.111111	0.033547	0.923077	0.233441	0.091259	0.047811	0.636364	C1140093|C0000000|C2720507|C1256741		C1256741	C1140093=C0029456->C0005940->C0026857->C0012634->*C1140093*<-C0032950<-C0003209<-C0013227<-C0220806|C2720507=C0029456->C0005940->C0026857->C0012634->C0037088->*C2720507*<-C0032950<-C0003209<-C0013227|C1256741=C0029456->C0005940->C0026857->C0012674->*C1256741*<-C0032950<-C0003209<-C0013227<-C0007995|C0000000=C0029456->C0679391->C0263660->C0041785->*C0000000*<-C0032950<-C0003209<-C0013227<-C2720507
sct-msh-csp-aod	UMNSRS_similarity	C0036572	C0031507	0.552268	0.244650	0.059604	0.125000	0.030359	0.932692	0.150164	0.030718	0.015598	0.363636	C2720507		C2720507	C2720507=C0036572->C0027854->C0037088->*C2720507*<-C0031507<-C0003195<-C0007220<-C0013227
sct-msh-csp-aod	UMNSRS_similarity	C0885057	C0016157	0.581019	0.250926	0.128264	0.142857	0.031254	0.942308	0.175247	0.068527	0.035479	0.500000	C0439861		C0439861	C0439861=C0885057->C0361218->C0013231->C0013227->*C0439861*<-C0016157<-C0028908
sct-msh-csp-aod	UMNSRS_similarity	C0242339	C0016157	0.653466	0.376002	0.500120	0.200000	0.055746	0.961538	0.549297	0.333440	0.200077	0.857143	C0023779		C0023779	C0023779=C0242339->C0154251->*C0023779*<-C0016157<-C0028908
sct-msh-csp-aod	UMNSRS_similarity	C0232197	C0002962	0.653466	0.529358	0.790642	0.200000	0.113331	0.961538	0.791825	0.653770	0.485630	0.944444	C0018799		C0018799	C0018799=C0232197->C0264886->*C0018799*<-C0002962<-C0151744
sct-msh-csp-aod	UMNSRS_similarity	C0007557	C0007561	0.763454	0.382357	0.557488	0.333333	0.057410	0.980769	0.563127	0.386470	0.239518	0.933333	C0279516		C0279516	C0279516=C0007557->*C0279516*<-C0007561
sct-msh-csp-aod	UMNSRS_similarity	C0011053	C0004134	0.653466	0.429831	0.637245	0.200000	0.071511	0.961538	0.654521	0.467615	0.305155	0.900000	C0027854		C0027854	C0027854=C0011053->C0260662->C0036659->*C0027854*<-C0004134
sct-msh-csp-aod	UMNSRS_similarity	C0220892	C0007546	0.701512	0.583413	0.831897	0.250000	0.145533	0.971154	0.843775	0.712177	0.553009	0.923077	C0279516|C0026458		C0026458	C0026458=C0220892->*C0026458*<-C0007546<-C2266959|C0279516=C0220892->C0026458->*C0279516*<-C0007546
sct-msh-csp-aod	UMNSRS_similarity	C0011847	C0021641	0.000000	0.378641	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-msh-csp-aod	UMNSRS_similarity	C0018995	C0003126	0.581019	0.319245	0.402974	0.142857	0.042872	0.942308	0.405964	0.252328	0.144379	0.785714	C0012634|C0679384		C0012634	C0012634=C0018995->C0012715->C0028709->*C0012634*<-C0003126<-C0679441<-C0027765|C0679384=C0018995->C0012715->C0025517->*C0679384*<-C0003126<-C0679441<-C0152027
sct-msh-csp-aod	UMNSRS_similarity	C0022116	C0152149	0.581019	0.335112	0.399169	0.142857	0.046138	0.942308	0.449892	0.249351	0.142433	0.785714	C0000000|C1290906|C0679215|C0039058|C0677042		C1290906	C0679215=C0022116->C0030660->*C0679215*<-C0152149<-C0000737<-C0476288<-C1457887|C1290906=C0022116->C1276288->C0425560->*C1290906*<-C0152149<-C0567248<-C1320355|C0039058=C0022116->C0030660->*C0039058*<-C0152149<-C0000737<-C0030193<-C0037088|C0677042=C0022116->C0030660->*C0677042*<-C0152149<-C0000737<-C0030193<-C0037088|C0000000=C0022116->C0030660->C0677042->*C0000000*<-C0152149<-C0423610<-C0156402
sct-msh-csp-aod	UMNSRS_similarity	C0030232	C0004057	0.581019	0.231525	0.056193	0.142857	0.028571	0.942308	0.095293	0.028908	0.014666	0.400000	C2720507|C0000000		C2720507	C2720507=C0030232->C0037285->C0037088->*C2720507*<-C0004057<-C0003191<-C0013227|C0000000=C0030232->C0586407->C0159037->*C0000000*<-C0004057<-C0032177<-C0032188
sct-msh-csp-aod	UMNSRS_similarity	C0013456	C0233212	0.552268	0.310451	0.379474	0.125000	0.041163	0.932692	0.380191	0.234167	0.132610	0.810811	C0000000|C0037088|C0159135		C0159135	C0037088=C0013456->C0030193->*C0037088*<-C0233212<-C0233179<-C0311392<-C0424449<-C0427350|C0159135=C0013456->C0013447->C0260662->C1285159->*C0159135*<-C0233212<-C0233179<-C0311392|C0000000=C0013456->C0030193->C0029625->*C0000000*<-C0233212<-C0233179<-C0559565<-C0451636
sct-msh-csp-aod	UMNSRS_similarity	C0019340	C0008370	0.000000	0.363220	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				
sct-msh-csp-aod	UMNSRS_similarity	C0242339	C0008402	0.552268	0.327705	0.402563	0.125000	0.044583	0.932692	0.429787	0.252005	0.144168	0.740741	C0007995|C0029224|C0020242		C0020242	C0029224=C0242339->C0154251->C0023779->C0443602->*C0029224*<-C0008402<-C0578399<-C0576728|C0020242=C0242339->C0154251->C0023779->*C0020242*<-C0008402<-C0032604<-C0038515<-C0020245|C0007995=C0242339->C0154251->C0023779->*C0007995*<-C0008402<-C0578399<-C0028159<-C0021521
sct-msh-csp-aod	UMNSRS_similarity	C0034494	C0702166	0.614210	0.324513	0.409119	0.166667	0.043930	0.951923	0.420909	0.257165	0.147555	0.814815	C0679384|C0012634|C0012674		C0012634	C0012674=C0034494->C0042769->*C0012674*<-C0702166<-C0037274<-C0175166|C0012634=C0034494->C0597039->C0027765->*C0012634*<-C0702166<-C0037274|C0679384=C0034494->C0597039->C0027765->*C0679384*<-C0702166<-C0037274
sct-msh-csp-aod	UMNSRS_similarity	C0032064	C0001416	0.653466	0.238776	0.000000	0.200000	0.000000	0.961538	0.000000	0.000000	0.000000	0.333333	C0000000		C0000000	C0000000=C0032064->C0014347->C0374996->*C0000000*<-C0001416
sct-msh-csp-aod	UMNSRS_similarity	C0159075	C0232955	0.614210	0.210468	0.000000	0.166667	0.000000	0.951923	0.000000	0.000000	0.000000	0.285714	C0000000		C0000000	C0000000=C0159075->C0522153->C0159078->*C0000000*<-C0232955<-C0029592
sct-msh-csp-aod	UMNSRS_similarity	C0001975	C0012772	0.653466	0.372241	0.370950	0.200000	0.054785	0.961538	0.540919	0.227709	0.128483	0.818182	C1320237|C0029224		C1320237	C0029224=C0001975->*C0029224*<-C0012772<-C1627760<-C0007066|C1320237=C0001975->*C1320237*<-C0012772<-C0012194<-C0007974
sct-msh-csp-aod	UMNSRS_similarity	C0009214	C0027358	0.763454	0.706414	0.918178	0.333333	0.257101	0.980769	0.923115	0.848733	0.737217	0.968750	C0026549		C0026549	C0026549=C0009214->*C0026549*<-C0027358
sct-msh-csp-aod	UMNSRS_similarity	C0043031	C0004057	0.701512	0.431413	0.642228	0.250000	0.072036	0.971154	0.657234	0.473001	0.309759	0.896552	C0003280		C0003280	C0003280=C0043031->*C0003280*<-C0004057<-C0032177
sct-msh-csp-aod	UMNSRS_similarity	C0042313	C0017642	0.653466	0.386074	0.561986	0.200000	0.058405	0.961538	0.571029	0.390807	0.242859	0.875000	C0279516		C0279516	C0279516=C0042313->*C0279516*<-C0017642<-C0038766<-C0038760
sct-msh-csp-aod	UMNSRS_similarity	C0009187	C0025289	0.581019	0.289930	0.282594	0.142857	0.037434	0.942308	0.315813	0.164547	0.089649	0.727273	C0012674		C0012674	C0012674=C0009187->C0033740->C0030499->*C0012674*<-C0025289<-C0007684<-C0004615
sct-msh-csp-aod	UMNSRS_similarity	C0030232	C0043031	0.552268	0.225842	0.054775	0.125000	0.027829	0.932692	0.070481	0.028159	0.014280	0.363636	C2720507		C2720507	C2720507=C0030232->C0037285->C0037088->*C2720507*<-C0043031<-C0000506<-C0014432<-C0013227
sct-msh-csp-aod	UMNSRS_similarity	C0002940	C0029456	0.614210	0.405588	0.594745	0.166667	0.063923	0.951923	0.610356	0.423229	0.268415	0.878049	C0679384|C0026857|C0263660|C0012634|C0012674|C1285159		C0263660	C1285159=C0002940->C0007222->*C1285159*<-C0029456<-C0005940<-C0026857|C0012674=C0002940->C0007222->*C0012674*<-C0029456<-C0005940<-C0026857|C0012634=C0002940->C0007222->*C0012634*<-C0029456<-C0005940<-C0026857|C0263660=C0002940->C0878544->C0026848->*C0263660*<-C0029456<-C0679391|C0679384=C0002940->C0007222->*C0679384*<-C0029456<-C0679391<-C0263660|C0026857=C0002940->C0878544->C0026848->*C0026857*<-C0029456<-C0005940
sct-msh-csp-aod	UMNSRS_similarity	C0022116	C0025859	0.552268	0.230221	0.000000	0.125000	0.000000	0.932692	0.000000	0.000000	0.000000	0.222222	C0000000		C0000000	C0000000=C0022116->C0030660->C0677042->*C0000000*<-C0025859<-C0014983<-C0001962<-C0678408
sct-msh-csp-aod	UMNSRS_similarity	C0016204	C0017687	0.581019	0.224574	0.054463	0.142857	0.027666	0.942308	0.064855	0.027994	0.014196	0.400000	C2720507|C0000000		C2720507	C2720507=C0016204->C0037089->C0037088->*C2720507*<-C0017687<-C0017173<-C0013227|C0000000=C0016204->C0476288->C0159061->*C0000000*<-C0017687<-C0072092<-C1720854
sct-msh-csp-aod	UMNSRS_similarity	C0007546	C0007716	0.763454	0.788410	0.954076	0.333333	0.375713	0.980769	0.955788	0.912185	0.838547	0.952381	C0279516|C2266959|C0304317		C0304317	C0279516=C0007546->*C0279516*<-C0007716|C2266959=C0007546->*C2266959*<-C0007716|C0304317=C0007546->*C0304317*<-C0007716
sct-msh-csp-aod	UMNSRS_similarity	C0029456	C0087086	0.464966	0.302028	0.238638	0.083333	0.039590	0.894231	0.354504	0.135485	0.072665	0.352941	C2720507|C1268086		C1268086	C2720507=C0029456->C0005940->C0026857->C0012634->C0037088->*C2720507*<-C0087086<-C0302148<-C0333010<-C0332447<-C1260954<-C1268086|C1268086=C0029456->C0679391->C0263660->C0026860->C0700276->C0506706->*C1268086*<-C0087086<-C0302148<-C0333010<-C0332447<-C1260954
sct-msh-csp-aod	UMNSRS_similarity	C0014038	C0025289	0.763454	0.743035	0.936032	0.333333	0.304569	0.980769	0.939245	0.879755	0.785325	0.965517	C0007684|C0683396|C0178264|C1285331		C0007684	C0178264=C0014038->*C0178264*<-C0025289|C0007684=C0014038->*C0007684*<-C0025289|C1285331=C0014038->*C1285331*<-C0025289|C0683396=C0014038->*C0683396*<-C0025289
sct-msh-csp-aod	UMNSRS_similarity	C0684275	C0040038	0.614210	0.510103	0.759573	0.166667	0.103672	0.951923	0.769949	0.612348	0.441284	0.909091	C0018939		C0018939	C0018939=C0684275->C0679428->C0005779->*C0018939*<-C0040038<-C0040053
sct-msh-csp-aod	UMNSRS_similarity	C0003864	C0003862	0.763454	0.495684	0.718629	0.333333	0.096981	0.980769	0.752244	0.560828	0.389688	0.950000	C0022408		C0022408	C0022408=C0003864->*C0022408*<-C0003862
sct-msh-csp-aod	UMNSRS_similarity	C0152447	C0040822	0.526908	0.311780	0.372428	0.111111	0.041417	0.923077	0.384154	0.228825	0.129194	0.733333	C1290906		C1290906	C1290906=C0152447->C0426398->C1291662->C0577118->C0579140->C0578533->*C1290906*<-C0040822<-C0013384
sct-msh-csp-aod	UMNSRS_similarity	C0003128	C0079083	0.526908	0.217252	0.000000	0.111111	0.000000	0.923077	0.000000	0.000000	0.000000	0.200000	C0000000		C0000000	C0000000=C0003128->C0029928->C1302710->C0277538->*C0000000*<-C0079083<-C0003392<-C0013227<-C2720507
sct-msh-csp-aod	UMNSRS_similarity	C0001924	C0019134	0.763454	0.300943	0.294389	0.333333	0.039391	0.980769	0.351123	0.172601	0.094451	0.875000	C1320237		C1320237	C1320237=C0001924->*C1320237*<-C0019134
sct-msh-csp-aod	UMNSRS_similarity	C0032617	C0021641	0.581019	0.235297	0.057153	0.142857	0.029074	0.942308	0.111405	0.029417	0.014928	0.400000	C2720507		C2720507	C2720507=C0032617->C0752303->C0037088->*C2720507*<-C0021641<-C0935929<-C0013227
sct-msh-csp-aod	UMNSRS_similarity	C0037384	C0038450	0.763454	0.857047	0.974962	0.333333	0.516141	0.980769	0.975056	0.951147	0.906846	0.933333	C0035234		C0035234	C0035234=C0037384->*C0035234*<-C0038450
sct-msh-csp-aod	UMNSRS_similarity	C0033860	C0054836	0.581019	0.212620	0.000000	0.142857	0.000000	0.942308	0.000000	0.000000	0.000000	0.250000	C0000000		C0000000	C0000000=C0033860->C0162818->C0157730->*C0000000*<-C0054836<-C0042402<-C0042394
sct-msh-csp-aod	UMNSRS_similarity	C0019112	C0021359	0.581019	0.386818	0.564435	0.142857	0.058607	0.942308	0.572594	0.393180	0.244694	0.833333	C0012634|C1290866|C0012674		C1290866	C0012674=C0019112->C0042373->C0007222->*C0012674*<-C0021359<-C0017412<-C1720894|C0012634=C0019112->C0042373->C0007222->*C0012634*<-C0021359<-C0036877<-C0178829|C1290866=C0019112->C1272757->*C1290866*<-C0021359<-C0036877<-C0178829<-C0080276
sct-msh-csp-aod	UMNSRS_similarity	C0014544	C0031412	0.526908	0.241640	0.058805	0.111111	0.029940	0.923077	0.137875	0.030293	0.015379	0.333333	C2720507		C2720507	C2720507=C0014544->C0036572->C0027854->C0037088->*C2720507*<-C0031412<-C0004745<-C0002932<-C0013227
sct-msh-csp-aod	UMNSRS_similarity	C0014544	C0001975	0.614210	0.292429	0.000000	0.166667	0.000000	0.951923	0.000000	0.000000	0.000000	0.285714	C0000000		C0000000	C0000000=C0014544->C0154721->*C0000000*<-C0001975<-C0678374<-C1140162
sct-msh-csp-aod	UMNSRS_similarity	C0033860	C0037763	0.581019	0.335964	0.422595	0.142857	0.046320	0.942308	0.452162	0.267905	0.154671	0.785714	C0679384|C1290906|C0037088|C0012634		C0012634	C0037088=C0033860->C0037274->C0012634->*C0037088*<-C0037763<-C0427194<-C1290906|C0012634=C0033860->C0037274->*C0012634*<-C0037763<-C0392702<-C0027854<-C0027765|C1290906=C0033860->C0011603->C0178298->C0578533->*C1290906*<-C0037763<-C0427194|C0679384=C0033860->C0037274->*C0679384*<-C0037763<-C0392702<-C0231443<-C0263660
sct-msh-csp-aod	UMNSRS_similarity	C0037384	C0023992	0.552268	0.224430	0.054428	0.125000	0.027648	0.932692	0.064216	0.027975	0.014186	0.363636	C2720507		C2720507	C2720507=C0037384->C0037090->C0037088->*C2720507*<-C0023992<-C0003292<-C0017173<-C0013227
sct-msh-csp-aod	UMNSRS_similarity	C0003850	C0008402	0.526908	0.241157	0.065789	0.111111	0.029873	0.923077	0.135883	0.034013	0.017301	0.333333	C1140093|C2720507		C1140093	C1140093=C0003850->C1285162->C0012634->*C1140093*<-C0008402<-C0578399<-C0028159<-C0021521<-C0220806|C2720507=C0003850->C1285162->C0012634->C0037088->*C2720507*<-C0008402<-C0003367<-C0007220<-C0013227
sct-msh-csp-aod	UMNSRS_similarity	C0854467	C0037384	0.614210	0.324090	0.419723	0.166667	0.043844	0.951923	0.419723	0.265601	0.153137	0.814815	C1290906|C0011900|C0037088		C0011900	C0037088=C0854467->C0018939->C0012634->*C0037088*<-C0037384<-C0037090|C1290906=C0854467->C0427694->*C1290906*<-C0037384<-C0037090<-C0425442|C0011900=C0854467->C0018939->*C0011900*<-C0037384<-C0035234<-C0011917
